PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2470538,C2,,(EU) C2 Storage Advanced,EUR,18.62,1,0,0,18.62,2024-11-01,2024-11-01,EU,"Virgin Islands, British",,"Virgin Islands, British",
2470539,C2,,(EU) C2 Storage Basic,EUR,4.79,1,0,0,4.79,2024-11-01,2024-11-01,EU,"Virgin Islands, British",,"Virgin Islands, British",
2470540,C2,,(EU) Active Insight Premium,EUR,10.96,1,0,0,10.96,2024-11-01,2024-11-01,EU,"Virgin Islands, U.S.",,"Virgin Islands, U.S.",
2470541,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.7,1,0,0,0.7,2024-11-01,2024-11-01,EU,"Virgin Islands, U.S.",,"Virgin Islands, U.S.",
2470542,C2,,(US) C2 Storage Advanced,USD,10.97,1,0,0,10.97,2024-11-01,2024-11-01,US,"Virgin Islands, U.S.",,"Virgin Islands, U.S.",
2470543,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,5.87,1,0,0,5.87,2024-11-01,2024-11-01,US,"Virgin Islands, U.S.",,"Virgin Islands, U.S.",
2470544,C2,,(EU) Active Insight Premium,EUR,21.92,1,0,0,21.92,2024-11-01,2024-11-01,EU,Vietnam,,Vietnam,
2470545,C2,,(EU) C2 Storage Advanced,EUR,51.99,1,0,0,51.99,2024-11-01,2024-11-01,EU,Vietnam,,Vietnam,
2470546,C2,,(EU) C2 Storage Basic,EUR,3.92,1,0,0,3.92,2024-11-01,2024-11-01,EU,Vietnam,,Vietnam,
2470547,C2,,(EU) C2 Backup Individual,EUR,9.39,1,0,0,9.39,2024-11-01,2024-11-01,EU,Vietnam,,Vietnam,
2470548,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,2.35,1,0,0,2.35,2024-11-01,2024-11-01,EU,Vietnam,,Vietnam,
2470549,C2,,(US) C2 Password Plus,USD,0.78,1,0,0,0.78,2024-11-01,2024-11-01,US,Vietnam,,Vietnam,
2470550,C2,,(APAC) C2 Backup Business,USD,43.08,1,0,0,43.08,2024-11-01,2024-11-01,APAC,Vietnam,,Vietnam,
2470551,C2,,(APAC) C2 Password Plus,USD,0.86,1,0,0,0.86,2024-11-01,2024-11-01,APAC,Vietnam,,Vietnam,
2470552,C2,,(APAC) C2 Storage Advanced,USD,271.59,1,0,0,271.59,2024-11-01,2024-11-01,APAC,Vietnam,,Vietnam,
2470553,C2,,(APAC) C2 Storage Basic,USD,7.07,1,0,0,7.07,2024-11-01,2024-11-01,APAC,Vietnam,,Vietnam,
2470554,C2,,(US) C2 Storage Advanced,USD,65.15,1,0,0,65.15,2024-11-01,2024-11-01,US,Vietnam,,Vietnam,
2470555,C2,,(US) C2 Storage Basic,USD,6.15,1,0,0,6.15,2024-11-01,2024-11-01,US,Vietnam,,Vietnam,
2470556,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2024-11-01,2024-11-01,US,Vanuatu,,Vanuatu,
2470557,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2024-11-01,2024-11-01,EU,Samoa,,Samoa,
2470558,C2,,(EU) C2 Storage Advanced,EUR,16.55,1,0,0,16.55,2024-11-01,2024-11-01,EU,,,,
2470559,C2,,(EU) C2 Backup Individual,EUR,7.83,1,0,0,7.83,2024-11-01,2024-11-01,EU,,,,
2470560,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2024-11-01,2024-11-01,US,Yemen,,Yemen,
2470561,C2,,(EU) C2 Storage Advanced,EUR,183.8,1,0,0,183.8,2024-11-01,2024-11-01,EU,Mayotte,,Mayotte,
2470562,C2,,(EU) C2 Storage Basic,EUR,5.48,1,0,0,5.48,2024-11-01,2024-11-01,EU,Mayotte,,Mayotte,
2470563,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,12.37,1,0,0,12.37,2024-11-01,2024-11-01,EU,Mayotte,,Mayotte,
2470564,C2,,(EU) Active Insight Premium,EUR,44.23,1,0,0,44.23,2024-11-01,2024-11-01,EU,South Africa,,South Africa,
2470565,C2,,(EU) C2 Storage Advanced,EUR,1190.7,1,0,0,1190.7,2024-11-01,2024-11-01,EU,South Africa,,South Africa,
2470566,C2,,(EU) C2 Storage Basic,EUR,72.01,1,0,0,72.01,2024-11-01,2024-11-01,EU,South Africa,,South Africa,
2470567,C2,,(EU) C2 Object Storage Standard,EUR,31.76,1,0,0,31.76,2024-11-01,2024-11-01,EU,South Africa,,South Africa,
2470568,C2,,(EU) C2 Backup Business,EUR,133.07,1,0,0,133.07,2024-11-01,2024-11-01,EU,South Africa,,South Africa,
2470569,C2,,(EU) C2 Backup Individual,EUR,33.03,1,0,0,33.03,2024-11-01,2024-11-01,EU,South Africa,,South Africa,
2470570,C2,,(EU) C2 Password Plus,EUR,1.17,1,0,0,1.17,2024-11-01,2024-11-01,EU,South Africa,,South Africa,
2470571,C2,,(US) C2 Password Plus,USD,0.78,1,0,0,0.78,2024-11-01,2024-11-01,US,South Africa,,South Africa,
2470572,C2,,(APAC) C2 Storage Advanced,USD,18.03,1,0,0,18.03,2024-11-01,2024-11-01,APAC,South Africa,,South Africa,
2470573,C2,,(US) C2 Storage Advanced,USD,202.55,1,0,0,202.55,2024-11-01,2024-11-01,US,South Africa,,South Africa,
2470574,C2,,(US) C2 Storage Basic,USD,34.61,1,0,0,34.61,2024-11-01,2024-11-01,US,South Africa,,South Africa,
