PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2375337,C2,,(EU) C2 Storage Basic,EUR,45.44,1,0,0,45.44,2023-09-01,2023-09-01,EU,Latvia,,Latvia,
2375338,C2,,(EU) C2 Identity Business,EUR,18.71,1,0,0,18.71,2023-09-01,2023-09-01,EU,Latvia,,Latvia,
2375339,C2,,(EU) C2 Object Storage Standard,EUR,12.05,1,0,0,12.05,2023-09-01,2023-09-01,EU,Latvia,,Latvia,
2375340,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.9,1,0,0,0.9,2023-09-01,2023-09-01,EU,Latvia,,Latvia,
2375341,C2,,(US) C2 Storage Advanced,USD,6.57,1,0,0,6.57,2023-09-01,2023-09-01,US,Latvia,,Latvia,
2375342,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-09-01,2023-09-01,EU,Morocco,,Morocco,
2375343,C2,,(EU) C2 Storage Advanced,EUR,66.0,1,0,0,66.0,2023-09-01,2023-09-01,EU,Morocco,,Morocco,
2375344,C2,,(EU) C2 Storage Basic,EUR,7.97,1,0,0,7.97,2023-09-01,2023-09-01,EU,Morocco,,Morocco,
2375345,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2023-09-01,2023-09-01,EU,Morocco,,Morocco,
2375346,C2,,(US) C2 Storage Basic,USD,1.96,1,0,0,1.96,2023-09-01,2023-09-01,US,Morocco,,Morocco,
2375347,C2,,(EU) C2 Storage Advanced,EUR,262.47,1,0,0,262.47,2023-09-01,2023-09-01,EU,Monaco,,Monaco,
2375348,C2,,(EU) C2 Storage Basic,EUR,12.19,1,0,0,12.19,2023-09-01,2023-09-01,EU,Monaco,,Monaco,
2375349,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2023-09-01,2023-09-01,EU,Monaco,,Monaco,
2375350,C2,,(EU) C2 Storage Advanced,EUR,133.94,1,0,0,133.94,2023-09-01,2023-09-01,EU,Moldova,,Moldova,
2375351,C2,,(EU) C2 Storage Basic,EUR,2.74,1,0,0,2.74,2023-09-01,2023-09-01,EU,Moldova,,Moldova,
2375352,C2,,(US) Active Insight Premium Early Bird,USD,5.48,1,0,0,5.48,2023-09-01,2023-09-01,US,Moldova,,Moldova,
2375353,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2023-09-01,2023-09-01,US,Moldova,,Moldova,
2375354,C2,,(EU) C2 Backup Business,EUR,39.16,1,0,0,39.16,2023-09-01,2023-09-01,EU,Montenegro,,Montenegro,
2375355,C2,,(EU) C2 Storage Advanced,EUR,35.07,1,0,0,35.07,2023-09-01,2023-09-01,EU,Saint Martin (French part),,Saint Martin (French part),
2375356,C2,,(EU) C2 Storage Basic,EUR,1.96,1,0,0,1.96,2023-09-01,2023-09-01,EU,Saint Martin (French part),,Saint Martin (French part),
2375357,C2,,(US) C2 Storage Basic,USD,0.78,1,0,0,0.78,2023-09-01,2023-09-01,US,Saint Martin (French part),,Saint Martin (French part),
2375358,C2,,(EU) C2 Storage Basic,EUR,0.78,1,0,0,0.78,2023-09-01,2023-09-01,EU,Madagascar,,Madagascar,
2375359,C2,,(EU) Active Insight Premium Early Bird,EUR,2.35,1,0,0,2.35,2023-09-01,2023-09-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2375360,C2,,(EU) C2 Storage Advanced,EUR,158.97,1,0,0,158.97,2023-09-01,2023-09-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2375361,C2,,(EU) C2 Storage Basic,EUR,19.58,1,0,0,19.58,2023-09-01,2023-09-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2375362,C2,,(EU) C2 Backup Individual,EUR,2.74,1,0,0,2.74,2023-09-01,2023-09-01,EU,"Macedonia, the Former Yugoslav Republic of",,"Macedonia, the Former Yugoslav Republic of",
2375363,C2,,(EU) C2 Storage Advanced,EUR,48.08,1,0,0,48.08,2023-09-01,2023-09-01,EU,Myanmar,,Myanmar,
2375364,C2,,(APAC) C2 Storage Advanced,USD,35.24,1,0,0,35.24,2023-09-01,2023-09-01,APAC,Myanmar,,Myanmar,
2375365,C2,,(US) C2 Storage Advanced,USD,20.74,1,0,0,20.74,2023-09-01,2023-09-01,US,Myanmar,,Myanmar,
2375366,C2,,(US) C2 Storage Basic,USD,1.56,1,0,0,1.56,2023-09-01,2023-09-01,US,Myanmar,,Myanmar,
2375367,C2,,(EU) Active Insight Premium Early Bird,EUR,4.69,1,0,0,4.69,2023-09-01,2023-09-01,EU,Macao,,Macao,
2375368,C2,,(EU) C2 Storage Advanced,EUR,21.93,1,0,0,21.93,2023-09-01,2023-09-01,EU,Macao,,Macao,
2375369,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2023-09-01,2023-09-01,EU,Macao,,Macao,
2375370,C2,,(APAC) C2 Backup Individual,USD,8.62,1,0,0,8.62,2023-09-01,2023-09-01,APAC,Macao,,Macao,
2375371,C2,,(APAC) C2 Storage Advanced,USD,5.87,1,0,0,5.87,2023-09-01,2023-09-01,APAC,Macao,,Macao,
2375372,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-09-01,2023-09-01,US,Macao,,Macao,
2375373,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-09-01,2023-09-01,US,Macao,,Macao,
2375374,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2023-09-01,2023-09-01,US,Macao,,Macao,
2375375,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.7,1,0,0,0.7,2023-09-01,2023-09-01,US,Macao,,Macao,
2375376,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-09-01,2023-09-01,US,Northern Mariana Islands,,Northern Mariana Islands,
2375377,C2,,(EU) Active Insight Premium,EUR,14.09,1,0,0,14.09,2023-09-01,2023-09-01,EU,Martinique,,Martinique,
2375378,C2,,(EU) C2 Storage Advanced,EUR,197.16,1,0,0,197.16,2023-09-01,2023-09-01,EU,Martinique,,Martinique,
2375379,C2,,(EU) C2 Storage Basic,EUR,15.81,1,0,0,15.81,2023-09-01,2023-09-01,EU,Martinique,,Martinique,
2375380,C2,,(EU) C2 Backup Business,EUR,39.16,1,0,0,39.16,2023-09-01,2023-09-01,EU,Martinique,,Martinique,
2375381,C2,,(EU) C2 Backup Individual,EUR,7.83,1,0,0,7.83,2023-09-01,2023-09-01,EU,Martinique,,Martinique,
2375382,C2,,(US) C2 Storage Advanced,USD,75.83,1,0,0,75.83,2023-09-01,2023-09-01,US,Martinique,,Martinique,
2375383,C2,,(US) C2 Object Storage Standard,USD,5.48,1,0,0,5.48,2023-09-01,2023-09-01,US,Martinique,,Martinique,
2375384,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2023-09-01,2023-09-01,US,Martinique,,Martinique,
2375385,C2,,(EU) Active Insight Premium Early Bird,EUR,4.7,1,0,0,4.7,2023-09-01,2023-09-01,EU,Malta,,Malta,
2375386,C2,,(EU) Active Insight Premium,EUR,0.41,1,0,0,0.41,2023-09-01,2023-09-01,EU,Malta,,Malta,
2375387,C2,,(EU) C2 Storage Advanced,EUR,93.89,1,0,0,93.89,2023-09-01,2023-09-01,EU,Malta,,Malta,
2375388,C2,,(EU) C2 Storage Basic,EUR,35.84,1,0,0,35.84,2023-09-01,2023-09-01,EU,Malta,,Malta,
2375389,C2,,(EU) C2 Backup Individual,EUR,2.74,1,0,0,2.74,2023-09-01,2023-09-01,EU,Malta,,Malta,
2375390,C2,,(EU) C2 Storage Advanced,EUR,24.11,1,0,0,24.11,2023-09-01,2023-09-01,EU,Mauritius,,Mauritius,
2375391,C2,,(EU) C2 Storage Basic,EUR,20.51,1,0,0,20.51,2023-09-01,2023-09-01,EU,Mauritius,,Mauritius,
2375392,C2,,(US) C2 Storage Advanced,USD,26.28,1,0,0,26.28,2023-09-01,2023-09-01,US,Maldives,,Maldives,
2375393,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.45,1,0,0,0.45,2023-09-01,2023-09-01,US,Maldives,,Maldives,
2375394,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-09-01,2023-09-01,US,Malawi,,Malawi,
2375395,C2,,(EU) Active Insight Premium Early Bird,EUR,24.26,1,0,0,24.26,2023-09-01,2023-09-01,EU,Mexico,,Mexico,
2375396,C2,,(EU) Active Insight Premium,EUR,0.51,1,0,0,0.51,2023-09-01,2023-09-01,EU,Mexico,,Mexico,
2375397,C2,,(EU) C2 Storage Advanced,EUR,727.95,1,0,0,727.95,2023-09-01,2023-09-01,EU,Mexico,,Mexico,
2375398,C2,,(EU) C2 Storage Basic,EUR,48.86,1,0,0,48.86,2023-09-01,2023-09-01,EU,Mexico,,Mexico,
2375399,C2,,(EU) C2 Backup Business,EUR,46.95,1,0,0,46.95,2023-09-01,2023-09-01,EU,Mexico,,Mexico,
2375400,C2,,(EU) C2 Backup Individual,EUR,9.39,1,0,0,9.39,2023-09-01,2023-09-01,EU,Mexico,,Mexico,
2375401,C2,,(US) C2 Password Plus,USD,1.17,1,0,0,1.17,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375402,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375403,C2,,(US) Active Insight Premium,USD,12.53,1,0,0,12.53,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375404,C2,,(US) C2 Storage Advanced,USD,3163.37,1,0,0,3163.37,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375405,C2,,(US) C2 Storage Basic,USD,93.79,1,0,0,93.79,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375406,C2,,(US) C2 Backup Enterprise,USD,883.16,1,0,0,883.16,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375407,C2,,(US) C2 Backup Individual,USD,39.54,1,0,0,39.54,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375408,C2,,(US) C2 Object Storage Standard,USD,388.51,1,0,0,388.51,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375409,C2,,(US) C2 Backup Business,USD,1035.91,1,0,0,1035.91,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375410,C2,,(US) C2 Transfer Business,USD,39.17,1,0,0,39.17,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375411,C2,,(US) C2 Transfer Professional,USD,9.39,1,0,0,9.39,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375412,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,1.5,1,0,0,1.5,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375413,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,2.51,1,0,0,2.51,2023-09-01,2023-09-01,US,Mexico,,Mexico,
2375414,C2,,(EU) Active Insight Premium Early Bird,EUR,7.82,1,0,0,7.82,2023-09-01,2023-09-01,EU,Malaysia,,Malaysia,
2375415,C2,,(EU) Active Insight Premium,EUR,1.57,1,0,0,1.57,2023-09-01,2023-09-01,EU,Malaysia,,Malaysia,
2375416,C2,,(EU) C2 Storage Advanced,EUR,699.09,1,0,0,699.09,2023-09-01,2023-09-01,EU,Malaysia,,Malaysia,
2375417,C2,,(EU) C2 Storage Basic,EUR,40.84,1,0,0,40.84,2023-09-01,2023-09-01,EU,Malaysia,,Malaysia,
2375418,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375419,C2,,(APAC) C2 Backup Business,USD,104.39,1,0,0,104.39,2023-09-01,2023-09-01,APAC,Malaysia,,Malaysia,
2375420,C2,,(APAC) C2 Backup Individual,USD,11.6,1,0,0,11.6,2023-09-01,2023-09-01,APAC,Malaysia,,Malaysia,
2375421,C2,,(APAC) C2 Storage Advanced,USD,548.43,1,0,0,548.43,2023-09-01,2023-09-01,APAC,Malaysia,,Malaysia,
2375422,C2,,(APAC) C2 Storage Basic,USD,14.03,1,0,0,14.03,2023-09-01,2023-09-01,APAC,Malaysia,,Malaysia,
2375423,C2,,(US) Active Insight Premium Early Bird,USD,2.35,1,0,0,2.35,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375424,C2,,(US) Active Insight Premium,USD,15.66,1,0,0,15.66,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375425,C2,,(US) C2 Storage Advanced,USD,1023.8,1,0,0,1023.8,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375426,C2,,(US) C2 Storage Basic,USD,50.94,1,0,0,50.94,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375427,C2,,(US) C2 Object Storage Standard,USD,151.12,1,0,0,151.12,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375428,C2,,(US) C2 Backup Business,USD,78.32,1,0,0,78.32,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375429,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375430,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,6.2,1,0,0,6.2,2023-09-01,2023-09-01,US,Malaysia,,Malaysia,
2375431,C2,,(EU) Active Insight Premium,EUR,6.26,1,0,0,6.26,2023-09-01,2023-09-01,EU,Mozambique,,Mozambique,
2375432,C2,,(EU) C2 Storage Advanced,EUR,200.54,1,0,0,200.54,2023-09-01,2023-09-01,EU,Mozambique,,Mozambique,
2375433,C2,,(EU) C2 Backup Business,EUR,46.95,1,0,0,46.95,2023-09-01,2023-09-01,EU,Mozambique,,Mozambique,
2375434,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2023-09-01,2023-09-01,EU,Mozambique,,Mozambique,
2375435,C2,,(EU) C2 Storage Advanced,EUR,283.43,1,0,0,283.43,2023-09-01,2023-09-01,EU,New Caledonia,,New Caledonia,
2375436,C2,,(EU) C2 Storage Basic,EUR,43.95,1,0,0,43.95,2023-09-01,2023-09-01,EU,New Caledonia,,New Caledonia,
2375437,C2,,(APAC) C2 Backup Individual,USD,2.98,1,0,0,2.98,2023-09-01,2023-09-01,APAC,New Caledonia,,New Caledonia,
2375438,C2,,(US) C2 Storage Advanced,USD,269.52,1,0,0,269.52,2023-09-01,2023-09-01,US,New Caledonia,,New Caledonia,
2375439,C2,,(US) C2 Storage Basic,USD,14.1,1,0,0,14.1,2023-09-01,2023-09-01,US,New Caledonia,,New Caledonia,
2375440,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,6.01,1,0,0,6.01,2023-09-01,2023-09-01,US,New Caledonia,,New Caledonia,
2375441,C2,,(EU) C2 Storage Advanced,EUR,6.57,1,0,0,6.57,2023-09-01,2023-09-01,EU,Nigeria,,Nigeria,
2375442,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2023-09-01,2023-09-01,US,Nigeria,,Nigeria,
2375443,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-09-01,2023-09-01,EU,Nicaragua,,Nicaragua,
2375444,C2,,(EU) C2 Storage Basic,EUR,5.63,1,0,0,5.63,2023-09-01,2023-09-01,EU,Nicaragua,,Nicaragua,
2375445,C2,,(US) C2 Storage Advanced,USD,6.57,1,0,0,6.57,2023-09-01,2023-09-01,US,Nicaragua,,Nicaragua,
2375446,C2,,C2 credit,EUR,-98.07,1,0,0,-98.07,2023-09-01,2023-09-01,,Netherlands,,Netherlands,
2375447,C2,,(EU) Active Insight Premium Early Bird,EUR,783.74,1,0,0,783.74,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375448,C2,,(EU) Active Insight Premium,EUR,495.24,1,0,0,495.24,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375449,C2,,(EU) C2 Storage Advanced,EUR,42982.18,1,0,0,42982.18,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375450,C2,,(EU) C2 Storage Basic,EUR,9969.42,1,0,0,9969.42,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375451,C2,,(EU) C2 Backup Individual,EUR,376.06,1,0,0,376.06,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375452,C2,,(EU) C2 Identity Business,EUR,289.37,1,0,0,289.37,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375453,C2,,(EU) C2 Object Storage Standard,EUR,627.08,1,0,0,627.08,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375454,C2,,(EU) C2 Backup Business,EUR,1277.51,1,0,0,1277.51,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375455,C2,,(EU) C2 Password Plus,EUR,33.63,1,0,0,33.63,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375456,C2,,(EU) C2 Transfer Professional,EUR,23.49,1,0,0,23.49,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375457,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,200.13,1,0,0,200.13,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375458,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,12.41,1,0,0,12.41,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375459,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,31.8,1,0,0,31.8,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375460,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,73.88,1,0,0,73.88,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375461,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,34.86,1,0,0,34.86,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375462,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,15.67,1,0,0,15.67,2023-09-01,2023-09-01,EU,Netherlands,,Netherlands,
2375463,C2,,(APAC) C2 Storage Advanced,USD,17.62,1,0,0,17.62,2023-09-01,2023-09-01,APAC,Netherlands,,Netherlands,
2375464,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-09-01,2023-09-01,US,Netherlands,,Netherlands,
2375465,C2,,(US) C2 Storage Advanced,USD,38.38,1,0,0,38.38,2023-09-01,2023-09-01,US,Netherlands,,Netherlands,
2375466,C2,,(US) C2 Storage Basic,USD,16.84,1,0,0,16.84,2023-09-01,2023-09-01,US,Netherlands,,Netherlands,
2375467,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,2.35,1,0,0,2.35,2023-09-01,2023-09-01,US,Netherlands,,Netherlands,
2375468,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,USD,4.7,1,0,0,4.7,2023-09-01,2023-09-01,US,Netherlands,,Netherlands,
2375469,C2,,(EU) Active Insight Premium Early Bird,EUR,39.91,1,0,0,39.91,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375470,C2,,(EU) Active Insight Premium,EUR,17.23,1,0,0,17.23,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375471,C2,,(EU) C2 Storage Advanced,EUR,3183.65,1,0,0,3183.65,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375472,C2,,(EU) C2 Storage Basic,EUR,436.9,1,0,0,436.9,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375473,C2,,(EU) C2 Backup Individual,EUR,30.15,1,0,0,30.15,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375474,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375475,C2,,(EU) C2 Backup Business,EUR,180.1,1,0,0,180.1,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375476,C2,,(EU) C2 Password Plus,EUR,1.17,1,0,0,1.17,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375477,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,16.44,1,0,0,16.44,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375478,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,4.96,1,0,0,4.96,2023-09-01,2023-09-01,EU,Norway,,Norway,
2375479,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2023-09-01,2023-09-01,US,Norway,,Norway,
2375480,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,1.5,1,0,0,1.5,2023-09-01,2023-09-01,US,Norway,,Norway,
2375481,C2,,(EU) Active Insight Premium Early Bird,EUR,51.65,1,0,0,51.65,2023-09-01,2023-09-01,EU,New Zealand,,New Zealand,
2375482,C2,,(EU) Active Insight Premium,EUR,11.68,1,0,0,11.68,2023-09-01,2023-09-01,EU,New Zealand,,New Zealand,
2375483,C2,,(EU) C2 Storage Advanced,EUR,1357.14,1,0,0,1357.14,2023-09-01,2023-09-01,EU,New Zealand,,New Zealand,
2375484,C2,,(EU) C2 Storage Basic,EUR,166.18,1,0,0,166.18,2023-09-01,2023-09-01,EU,New Zealand,,New Zealand,
2375485,C2,,(EU) C2 Backup Individual,EUR,2.74,1,0,0,2.74,2023-09-01,2023-09-01,EU,New Zealand,,New Zealand,
2375486,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,3.01,1,0,0,3.01,2023-09-01,2023-09-01,EU,New Zealand,,New Zealand,
2375487,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,1.35,1,0,0,1.35,2023-09-01,2023-09-01,EU,New Zealand,,New Zealand,
2375488,C2,,(US) C2 Password Plus,USD,1.17,1,0,0,1.17,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375489,C2,,(APAC) C2 Object Storage Standard,USD,30.99,1,0,0,30.99,2023-09-01,2023-09-01,APAC,New Zealand,,New Zealand,
2375490,C2,,(APAC) C2 Password Plus,USD,0.43,1,0,0,0.43,2023-09-01,2023-09-01,APAC,New Zealand,,New Zealand,
2375491,C2,,(APAC) C2 Transfer Professional,USD,10.33,1,0,0,10.33,2023-09-01,2023-09-01,APAC,New Zealand,,New Zealand,
2375492,C2,,(APAC) C2 Storage Advanced,USD,466.24,1,0,0,466.24,2023-09-01,2023-09-01,APAC,New Zealand,,New Zealand,
2375493,C2,,(APAC) C2 Storage Basic,USD,33.18,1,0,0,33.18,2023-09-01,2023-09-01,APAC,New Zealand,,New Zealand,
2375494,C2,,(US) Active Insight Premium Early Bird,USD,41.48,1,0,0,41.48,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375495,C2,,(US) Active Insight Premium,USD,29.6,1,0,0,29.6,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375496,C2,,(US) C2 Storage Advanced,USD,2803.63,1,0,0,2803.63,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375497,C2,,(US) C2 Storage Basic,USD,163.7,1,0,0,163.7,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375498,C2,,(US) C2 Backup Individual,USD,28.97,1,0,0,28.97,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375499,C2,,(US) C2 Object Storage Standard,USD,13.14,1,0,0,13.14,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375500,C2,,(US) C2 Backup Business,USD,86.16,1,0,0,86.16,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375501,C2,,(US) C2 Transfer Professional,USD,9.39,1,0,0,9.39,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375502,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,23.12,1,0,0,23.12,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375503,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,7.52,1,0,0,7.52,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375504,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,8.36,1,0,0,8.36,2023-09-01,2023-09-01,US,New Zealand,,New Zealand,
2375505,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-09-01,2023-09-01,EU,Oman,,Oman,
2375506,C2,,(EU) C2 Storage Basic,EUR,5.63,1,0,0,5.63,2023-09-01,2023-09-01,EU,Oman,,Oman,
2375507,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-09-01,2023-09-01,US,Oman,,Oman,
2375508,C2,,(US) C2 Object Storage Standard,USD,21.93,1,0,0,21.93,2023-09-01,2023-09-01,US,Oman,,Oman,
2375509,C2,,(EU) Active Insight Premium Early Bird,EUR,4.69,1,0,0,4.69,2023-09-01,2023-09-01,EU,Panama,,Panama,
2375510,C2,,(US) Active Insight Premium Early Bird,USD,3.91,1,0,0,3.91,2023-09-01,2023-09-01,US,Panama,,Panama,
2375511,C2,,(US) C2 Storage Advanced,USD,66.89,1,0,0,66.89,2023-09-01,2023-09-01,US,Panama,,Panama,
2375512,C2,,(US) C2 Storage Basic,USD,9.01,1,0,0,9.01,2023-09-01,2023-09-01,US,Panama,,Panama,
2375513,C2,,(US) C2 Object Storage Standard,USD,6.57,1,0,0,6.57,2023-09-01,2023-09-01,US,Panama,,Panama,
2375514,C2,,(EU) C2 Storage Advanced,EUR,164.73,1,0,0,164.73,2023-09-01,2023-09-01,EU,Peru,,Peru,
2375515,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2023-09-01,2023-09-01,US,Peru,,Peru,
2375516,C2,,(US) C2 Storage Advanced,USD,188.53,1,0,0,188.53,2023-09-01,2023-09-01,US,Peru,,Peru,
2375517,C2,,(US) C2 Storage Basic,USD,15.81,1,0,0,15.81,2023-09-01,2023-09-01,US,Peru,,Peru,
2375518,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2023-09-01,2023-09-01,US,Peru,,Peru,
2375519,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,1.41,1,0,0,1.41,2023-09-01,2023-09-01,US,Peru,,Peru,
2375520,C2,,(EU) Active Insight Premium Early Bird,EUR,29.74,1,0,0,29.74,2023-09-01,2023-09-01,EU,French Polynesia,,French Polynesia,
2375521,C2,,(EU) Active Insight Premium,EUR,1.93,1,0,0,1.93,2023-09-01,2023-09-01,EU,French Polynesia,,French Polynesia,
2375522,C2,,(EU) C2 Storage Advanced,EUR,97.21,1,0,0,97.21,2023-09-01,2023-09-01,EU,French Polynesia,,French Polynesia,
2375523,C2,,(EU) C2 Storage Basic,EUR,1.96,1,0,0,1.96,2023-09-01,2023-09-01,EU,French Polynesia,,French Polynesia,
2375524,C2,,(EU) C2 Backup Individual,EUR,19.58,1,0,0,19.58,2023-09-01,2023-09-01,EU,French Polynesia,,French Polynesia,
2375525,C2,,(EU) C2 Object Storage Standard,EUR,27.41,1,0,0,27.41,2023-09-01,2023-09-01,EU,French Polynesia,,French Polynesia,
2375526,C2,,(US) C2 Storage Advanced,USD,38.33,1,0,0,38.33,2023-09-01,2023-09-01,US,French Polynesia,,French Polynesia,
2375527,C2,,(US) C2 Storage Basic,USD,6.66,1,0,0,6.66,2023-09-01,2023-09-01,US,French Polynesia,,French Polynesia,
2375528,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,7.83,1,0,0,7.83,2023-09-01,2023-09-01,US,French Polynesia,,French Polynesia,
